60000,450,2014-11-07,Riots,Violent demonstration,Rioters (Madagascar),,,,50,Eastern Africa,Madagascar,Menabe,Morondava,Morondava,Midi Madagasikara,Employees who barricaded the road to the SUCOMA sugarbush grounds cut the power supply to the grounds and forced employees to stop working and join their strike.,0
60001,450,2014-11-08,Riots,Violent demonstration,Rioters (Madagascar),,,,50,Eastern Africa,Madagascar,Menabe,Morondava,Morondava,Midi Madagasikara,Striking employees of SUCOMA again turned off power to the sugarbush and forced employees to stop working.,0
60002,450,2014-11-09,Riots,Mob violence,Rioters (Madagascar),Vigilante Group (Madagascar),Civilians (Madagascar),,57,Eastern Africa,Madagascar,Ihorombe,Ihosy,Ihosy,L'Express de Madagascar,2 people who allegedly stole livestock were attacked with knives and then burned alive by an angry mob. Some other alleged thieves escaped.,2
60003,450,2014-11-11,Battles,Armed clash,Police Forces of Madagascar (2014-2019),Unidentified Communal Militia (Madagascar),Dahalo Militia,Pastoralists (Madagascar),13,Eastern Africa,Madagascar,Amoron I Mania,Ambatofinandrahana,Mandrosonoro,L'Express de Madagascar,"A group of 20 Dahalo raided a village, stealing some cattle. A combined force of villagers and police then pursued the Dahalo, forcing them to take refuge in a cave. Reinforcements were called in and an assault is planned on the cave. At least 4 Dahalo and 1 villager were killed and 3 others were seriously injured. These events took place over the course of two days.",2
60004,450,2014-11-12,Battles,Armed clash,Police Forces of Madagascar (2014-2019),Unidentified Communal Militia (Madagascar),Dahalo Militia,Pastoralists (Madagascar),13,Eastern Africa,Madagascar,Amoron I Mania,Ambatofinandrahana,Mandrosonoro,L'Express de Madagascar,"A group of 20 Dahalo raided a village, stealing some cattle. A combined force of villagers and police then pursued the Dahalo, forcing them to take refuge in a cave. Reinforcements were called in and an assault is planned on the cave. At least 4 Dahalo and 1 villager were killed and 3 others were seriously injured. These events took place over the course of two days.",2
60005,450,2014-11-13,Violence against civilians,Attack,Unidentified Armed Group (Madagascar),,Civilians (Madagascar),,37,Eastern Africa,Madagascar,Analamanga,Antananarivo Renivohitra,Ambohidrapeto,L'Express de Madagascar,"Bandits raided the town, killing the head of a large family, seriously injured his daughter, looted their house and shot at another youth who they ran into as they escaped. An older woman died from a heart attack during the attack.",2
60006,450,2014-11-13,Battles,Armed clash,Police Forces of Madagascar (2014-2019),,Dahalo Militia,Pastoralists (Madagascar),13,Eastern Africa,Madagascar,Amoron I Mania,Ambatofinandrahana,Mandrosonoro,L'Express de Madagascar,7 Dahalo and 1 villager were killed after police confronted Dahalo they were chasing who had hide in a cave. The police used heavy weapons and grenades to flush the Dahalo out. All 250 cattle stolen earlier by the Dahalo were recovered.,13
60007,450,2014-11-14,Strategic developments,Agreement,Dahalo Militia,,Police Forces of Madagascar (2014-2019),,13,Eastern Africa,Madagascar,Anosy,Betroka,Betroka,L'Express de Madagascar,Agreement: The surrender of 1400 Dahalo was negotiated in Betroka district.,0
60008,450,2014-11-18,Protests,Protest with intervention,Protesters (Madagascar),,Police Forces of Madagascar (2014-2019),,16,Eastern Africa,Madagascar,Analamanga,Antananarivo Renivohitra,Antananarivo,Midi Madagasikara,The KMFB association held a demonstration to demand the release of former President Ravalomanana. The protesters were dispersed with tear gas.,0
60009,450,2014-11-19,Battles,Armed clash,Dahalo Militia,,Military Forces of Madagascar (2014-2019),Unidentified Communal Militia (Madagascar); Police Forces of Madagascar (2014-2019),13,Eastern Africa,Madagascar,Bongolava,Tsiroanomandidy,Tsiroanomandidy,L'Express de Madagascar,"2 police officers and 2 villagers were killed in an ambush by Dahalo on a mixed force of military, police and villagers. Security forces in the same are shot 3 others trying to steal oxen. It is not clear whether these incidents were related.",7
