165000,818,2018-11-27,Battles,Armed clash,Unidentified Armed Group (Egypt),,Police Forces of Egypt (2014-),,13,Northern Africa,Egypt,Gharbia,Zifta,Tafahna al Azab,El Fagr News,"On November 27, a police officer was shot while carrying out an arrest of a drug dealer in the village Tafahna al Azab in Gharbia.",0
165001,818,2018-11-27,Protests,Peaceful protest,Protesters (Egypt),,,,60,Northern Africa,Egypt,Cairo,Qasr al Nile,Cairo-Qasr al Nile,Youm7; Al Masry Al Youm (Egypt),"On November 27, dozens of people held a demonstration in the Tahrir Square in Cairo in support of the visit of the Saudi crown prince Mohammad bin Salman to Egypt. The Egyptian opposition previously voiced protest against this visit due to the allegations of his involvement in the murder of Saudi journalist Jamal Khashoggi.",0
165002,818,2018-11-27,Battles,Armed clash,Unidentified Armed Group (Egypt),,Police Forces of Egypt (2014-),,13,Northern Africa,Egypt,Kalyoubia,Banha,Banha,Al Masry Al Youm (Egypt); El Fagr News,"On November 27, a policeman was shot dead in the area of Banha by an unidentified attacker.",1
165003,818,2018-11-28,Protests,Peaceful protest,Protesters (Egypt),Students (Egypt); Teachers (Egypt); Labour Group (Egypt),,,60,Northern Africa,Egypt,Damietta,Dumyat 1,Damietta,Al Dostor; El Fagr News,"On November 28, several teachers, students and employees of a preparatory school in Damietta protested against the arrest of a school teacher accused of bullying his student.",0
165004,818,2018-11-28,Violence against civilians,Attack,Unidentified Armed Group (Egypt),,Civilians (Egypt),Bedouin Ethnic Group (Egypt),37,Northern Africa,Egypt,North Sinai,Bir Al-Abd,Misfaq,Twitter,"On November 28, a member of a Suwarka Bedouin tribe was shot by an armed group in Misfaq, North Sinai, and taken to a hospital.",0
165005,818,2018-11-28,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Egypt),,Civilians (Egypt),,37,Northern Africa,Egypt,Ismailia,Fayid,Sarabiyum,Al Akhbar (Egypt),"On November 28, two children were wounded after a landmine exploded in Sarabium, Ismailia, in Egypt.",0
165006,818,2018-11-29,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Egypt),,Military Forces of Egypt (2014-),,12,Northern Africa,Egypt,North Sinai,Rafah,Al Muqataah,Twitter; Nashir; Amaq,"On November 29, Islamic State militants damaged a bulldozer of the Egyptian military forces by detonating an IED in the area of Al Muqataah, south of Shaykh Zuwayd.",0
165007,818,2018-11-29,Protests,Peaceful protest,Protesters (Egypt),Lawyers (Egypt); Labour Group (Egypt),,,60,Northern Africa,Egypt,Cairo,Al Wayli,Cairo,El Fagr News; Youm7,"On November 29, a number of lawyers staged a protest outside the building of the Egyptian Lawyer's Association in central Cairo condemning the lack of transparency within the Association.",0
165008,818,2018-11-29,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Egypt (2014-),,Civilians (Egypt),,17,Northern Africa,Egypt,North Sinai,Rafah,Rafah,Twitter,"On November 29, the Egyptian forces shelled the buildings west of the hospital in Rafah, North Sinai.",0
165009,818,2018-11-29,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Egypt (2014-),,Civilians (Egypt),,17,Northern Africa,Egypt,North Sinai,Rafah,Sheikh Zuweiyid,Twitter,"On November 29, the Egyptian forces blew up several building west of Sheikh Zuweiyid, North Sinai.",0
165010,818,2018-11-29,Battles,Armed clash,Islamic State (Egypt),,Military Forces of Egypt (2014-),,12,Northern Africa,Egypt,North Sinai,El Arish 1,As Safa,Twitter; Amaq; Nashir,"On November 29, an Islamic State sniper killed a member of the Egyptian army in As Safa, south of El Arish.",1
165011,818,2018-11-29,Violence against civilians,Attack,Unidentified Armed Group (Egypt),,Civilians (Egypt),,37,Northern Africa,Egypt,North Sinai,El Arish 1,Al Arish,Twitter; Al Masry Al Youm (Egypt),"On November 29, a civilian was shot by unidentified attackers in Al Arish, North Sinai, and taken to a hospital.",0
165012,818,2018-11-29,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Egypt),,Military Forces of Egypt (2014-),,12,Northern Africa,Egypt,North Sinai,Shaykh Zuwayd,Bir Lahfan,Twitter; Amaq; Nashir,"On November 29, Islamic State militants damaged an M60 tank and a 'Cougar' armoured vehicle of the Egyptian military forces by detonating two IEDs in the area of Bir Lahfan, North Sinai.",0
165013,818,2018-11-30,Violence against civilians,Attack,Unidentified Armed Group (Egypt),,Civilians (Egypt),,37,Northern Africa,Egypt,Qena,Abu Tisht,Abu Tisht,Al Bawaba,"On November 30, a man shot dead by unidentified attackers in Abu Tisht, Qena.",1
165014,818,2018-11-30,Protests,Peaceful protest,Protesters (Egypt),,,,60,Northern Africa,Egypt,Behera,Damanhur,Damanhur,Egypt Window,"On November 30, large amount of people created a human chain in Behera, Egypt, protesting against arbitrary arrests and enforced disappearances in the province.",0
165015,818,2018-12-01,Battles,Armed clash,Islamic State (Egypt),,Military Forces of Egypt (2014-),,12,Northern Africa,Egypt,North Sinai,Rafah,Rafah,Amaq; Nashir,"On December 1, Islamic State militants clashed with Egyptian soldiers conducting a bulldozing campaign in Rafah, North Sinai. A bulldozer was damaged by an IED detonation.",0
165016,818,2018-12-01,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Egypt (2014-),,Civilians (Egypt),,17,Northern Africa,Egypt,North Sinai,Rafah,Rafah,Twitter,"On December 1, the Egyptian army shelled villages west of Rafah, North Sinai.",0
165017,818,2018-12-01,Riots,Violent demonstration,Rioters (Egypt),,Police Forces of Egypt (2014-),,15,Northern Africa,Egypt,Behera,Kum Hamada,Al Teiriya,Al Dostor,"On December 1, people threw stones at officials who were removing enroachments on agricultural land in Al Teiriya, Behera. A number of members of security forces were injured, some equipment was damaged. 42 people got arrested.",0
165018,818,2018-12-01,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Egypt),,Military Forces of Egypt (2014-),,12,Northern Africa,Egypt,North Sinai,El Arish 1,Al Arish,Amaq,"On December 1, Islamic State militants destroyed an army bulldozer by IED detonation near the Abu Obeid factory south of Al-Arish, North Sinai.",0
165019,818,2018-12-02,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Egypt),,Military Forces of Egypt (2014-),,12,Northern Africa,Egypt,North Sinai,Rafah,Rafah,Nashir; Amaq; Twitter,"On December 2, Islamic State militants destroyed a bulldozer of the Egyptian military by IED detonation in Rafah.",0
