90000,694,2020-04-05,Violence against civilians,Attack,Military Forces of Sierra Leone (2018-),,Civilians (Sierra Leone),,17,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Cocorioko,"On 5 April 2020 (or around), military forces reportedly beaten up and maimed one youth in Freetown city (Western Area Urban, Western). He was accused of violating coronavirus lockdown measures.",0
90001,694,2020-04-09,Riots,Mob violence,Rioters (Sierra Leone),Vigilante Group (Liberia),Rioters (Sierra Leone),Labour Group (Liberia),55,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Awoko,"On 9 April 2020, a group of youths clashed with taxi bike riders in Freetown city (Western Area Urban, Western), after some young men beaten up a bike rider accused of assaulting a woman. The police forces intervened to settle the issue. Several people were injured including police officers, and over two dozen houses were damaged. [size=at least several]",0
90002,694,2020-04-11,Violence against civilians,Attack,Police Forces of Sierra Leone (2018-),,Civilians (Sierra Leone),Journalists (Sierra Leone),17,Western Africa,Sierra Leone,Northern,Bombali,Makeni,Cocorioko,"On 11 April 2020, the police forces reportedly beat up a journalist and took away his phones in Makeni town, Bombali Sebora subdivision (Bombali, Northern). No reason for the attack was reported.",0
90003,694,2020-04-14,Riots,Mob violence,Rioters (Sierra Leone),,Civilians (Sierra Leone),,57,Western Africa,Sierra Leone,Southern,Bo,Bo,Politico SL,"On 14 April 2020, a group of youths burnt down houses and attacked people in Batiyama village, Bo subdivision (Kakua, Southern) in a revenge attack after one of their members was killed days earlier. 8 were later arrested by police forces. [size=at least 8]",0
90004,694,2020-04-15,Protests,Peaceful protest,Protesters (Sierra Leone),Labour Group (Sierra Leone),,,60,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Politico SL,"As reported on 15 April 2020, taxi bike drivers demonstrated in Freetown city (Western Area Urban, Western) against the new transport fares announced by the government. [size=no report]",0
90005,694,2020-04-16,Riots,Violent demonstration,Rioters (Sierra Leone),,Civilians (Sierra Leone),Government of Sierra Leone (2018-),57,Western Africa,Sierra Leone,Southern,Bo,Bo,Politico SL,"On 16 April 2020, several taxi bike riders attacked the offices of the Sierra Leone Roads Safety Authority (SLRSA) in Bo town, Kakua subdivision (Bo, Southern) as they demonstrated against alleged extortion and harassment by the road safety corps and traffic police. Four demonstrators were later arrested. [size=several]",0
90006,694,2020-04-18,Protests,Peaceful protest,Protesters (Sierra Leone),,,,60,Western Africa,Sierra Leone,North-West,Port Loko,Port Loko Town,Sierra Network Online,"As reported on 18 April 2020, coronavirus quarantined people demonstrated in Buya Hotel in Port Loko Town (Port Loko, North-West) after they were told they would have to spend a third consecutive fortnight in quarantine. [size=no report]",0
90007,694,2020-04-25,Riots,Violent demonstration,Rioters (Sierra Leone),,Police Forces of Sierra Leone (2018-),Civilians (Sierra Leone); Labour Group (Sierra Leone),15,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Awoko,"On 25 April 2020, residents threw stones at workers of the Qcell Mobile company who were reportedly installing 5G Network equipment in Wellington neighbourhood of Freetown city (Western Area Urban, Western), accusing them of wanting to infect them with the coronavirus. They also damaged equipment and a vehicle belonging to the company, and threw stones at the police forces who intervened to rescue the workers. 14 demonstrators were arrested. [size=at least 14]",0
90008,694,2020-04-29,Riots,Violent demonstration,Rioters (Sierra Leone),Prisoners (Sierra Leone),Police Forces of Sierra Leone (2018-) Prison Guards,Military Forces of Sierra Leone (2018-),15,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,AFP; Sierra Network Online; Reuters; Undisclosed Source; Umaru Fofana; Sierra Leone Telegraph; Agence de Presse Africaine; Cocorioko; Sierra Leone Broadcasting Corporation; Politico SL,"On 29 April 2020, prisoners demonstrated in the Pademba Road Prison of Freetown city (Western Area Urban, Western), following the confirmation of a coronavirus case there. The prisoners set fire to some buildings and clashed with the prison guards, killing one. 11 prisoners were also killed (total of 12 fatalities). 42 people were also injured. The military forces were deployed to secure the area. Other sources say this was an attempted prison break as several APC (opposition) party leaders are detained in that prison. [size=at least several]",12
90009,694,2020-04-29,Strategic developments,Looting/property destruction,Police Forces of Sierra Leone (2018-),,Civilians (Sierra Leone),APC: All Peoples Congress,17,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Sierra Leone Telegraph; Cocorioko,"On 29 April 2020, the police forces raided and damaged the home of an APC leader and former Defence Minister in Freetown city (Western Area Urban, Western). The victim was detained in Pademba Road prison where a riot escalated earlier that day. His wife was arrested.",0
90010,694,2020-05-01,Strategic developments,Arrests,Police Forces of Sierra Leone (2018-),,Civilians (Sierra Leone),APC: All Peoples Congress; Former Government of Sierra Leone (2007-2018),17,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Sierra Leone Telegraph; Cocorioko,"On 1 May 2020, the police forces arrested the APC (opposition) former minister of social welfare in Freetown city (Western Area Urban, Western). The reason of this arrest was not reported but it occurs two days after riots at the Pademba Road prison where some leaders of the APC were detained.",0
90011,694,2020-05-01,Riots,Violent demonstration,Rioters (Sierra Leone),,Police Forces of Sierra Leone (2018-),,15,Western Africa,Sierra Leone,North-West,Port Loko,Lunsar,Cocorioko,"On 1 May 2020, a group of youths demonstrated in Lunsar town, Marampa subdivision (Port Loko, North-West) against the arrest of a youth leader who had been detained for accusing the Paramount Chief of misusing development funds. The demonstrators threw stones at, and set fire to the police station before erecting several roadblocks. They reportedly imposed a curfew in the town. [size=no report]",0
90012,694,2020-05-06,Riots,Violent demonstration,Rioters (Sierra Leone),Fishermen (Sierra Leone),Police Forces of Sierra Leone (2018-),,15,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Cocorioko; AFP,"On 6 May 2020, fishermen demonstrated in Tombo neighbourhood of Freetown city (Western Area Urban, Western) against anti coronavirus measures. They clashed with police forces who reportedly made use of live ammunitions and teargas, killing two people, and burning several houses. The demonstrators also partly destroyed the local police station and a health clinic. [size=no report]",2
90013,694,2020-05-09,Battles,Armed clash,Sawulia Communal Militia (Sierra Leone),,Longo Communal Militia (Sierra Leone),,44,Western Africa,Sierra Leone,Southern,Pujehun,Pujehun,Politico SL,"On 9 May 2020, youths from Sawulia village clashed with youths from Longo village in Pujehun district (Pujehun, Southern) over a land dispute. One person was killed and six others injured.",1
90014,694,2020-05-11,Riots,Mob violence,Rioters (Sierra Leone),,Civilians (Sierra Leone),Health Workers (Sierra Leone),57,Western Africa,Sierra Leone,Northern,Tonkolili,Magburaka,Awoko,"On 11 May 2020, a group of youths attacked and stabbed an ambulance driver in Mathoir village in the Magburaka area (Tonkolili, Northern). They accused health workers of attempting to spread coronavirus. [size=no report]",0
90015,694,2020-05-15,Battles,Armed clash,Mano Kotihun Communal Militia (Sierra Leone),,Vaahun Communal Militia (Sierra Leone),,44,Western Africa,Sierra Leone,Eastern,Kenema,Kenema,Politico SL,"On 15 May 2020, youths from the villages of Mano Kotihun and Vaahun clashed in Nongowa chiefdom (Kenema, Eastern) over a land dispute, destroying plantations. They kidnapped the first police officers who went to the scene to settle the situation. 10 people were arrested including the traditional chiefs of both villages.",0
90016,694,2020-06-08,Protests,Peaceful protest,Protesters (Sierra Leone),Teachers (Sierra Leone),,,60,Western Africa,Sierra Leone,Southern,Bo,Bo,Politico SL,"On 8 June 2020, teachers demonstrated in Bo town (Bo, Southern) over delays in the payment of their salaries. [size=no report]",0
90017,694,2020-06-11,Protests,Protest with intervention,Protesters (Sierra Leone),,Police Forces of Sierra Leone (2018-),,16,Western Africa,Sierra Leone,Eastern,Kenema,Kenema,Politico SL,"On 11 June 2020, citizens demonstrated in Kenema town (Kenema, Eastern) over disagreements with the National Commission for Social Action (NaCSA) about the institution's emergency cash transfer scheme intended to alleviate the economic effect of the coronavirus for traders. The police forces arrested 3 demonstrators. [size=at least 3]",0
90018,694,2020-06-12,Protests,Peaceful protest,Protesters (Sierra Leone),,,,60,Western Africa,Sierra Leone,Southern,Bo,Gerihun,Politico SL,"On 12 June 2020, villagers demonstrated in Gerihun village (Bo, Southern) against the reportedly planned return of three Section Chiefs that they accuse of being involved in ritual killings. [size=no report]",0
90019,694,2020-06-15,Riots,Violent demonstration,Rioters (Sierra Leone),,Civilians (Sierra Leone),Health Workers (Sierra Leone),57,Western Africa,Sierra Leone,Southern,Bo,Baomahun,Politico SL,"On 15 June 2020, quarantined coronavirus patients demonstrated in Baomahun village (Bo, Southern) over the district response committee's neglect and failure to provide them with food. The demonstrators damaged the hospital and assaulted two health workers. [size=no report]",0
90020,694,2020-06-22,Protests,Protest with intervention,Protesters (Sierra Leone),Women (Sierra Leone),Police Forces of Sierra Leone (2018-),,16,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Global Times; Sierra Network Online; Cocorioko; Umaru Fofana; Politico SL; Reuters,"On 22 June 2020, hundreds of female activists demonstrated in Freetown city (Western Area Urban, Western) to call for justice for a 5-year-old girl who died as a result of a rape. Police forces reportedly arrested more than 20 demonstrators before releasing them shortly later. [size=hundreds]",0
90021,694,2020-06-23,Protests,Peaceful protest,Protesters (Sierra Leone),,,,60,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Reuters,"On 23 June 2020, residents demonstrated for the second day in a row, in Freetown city (Western Area Urban, Western) to call for justice after a 5-year-old girl who died as a result of a rape. [size=no report]",0
90022,694,2020-06-24,Protests,Peaceful protest,Protesters (Sierra Leone),,,,60,Western Africa,Sierra Leone,Western,Western Area Urban,Freetown,Reuters,"On 24 June 2020, residents demonstrated for the third day in a row, in Freetown city (Western Area Urban, Western) to call for justice after a 5-year-old girl who died as a result of a rape. [size=no report]",0
